Sentence,Emotion,Emotion_Guess
filtered_Ses02M_impro05_F015_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F016_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F017_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F018_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F019_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F020_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F021_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F023_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F024_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F025_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_F026_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_M000_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_M001_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_M002_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_M003_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro05_M013_l2600_h4250.wav,ang,hap
filtered_Ses02M_impro05_M016_l2600_h4250.wav,ang,hap
filtered_Ses02M_impro05_M018_l2600_h4250.wav,ang,hap
filtered_Ses02M_impro05_M025_l2600_h4250.wav,ang,hap
filtered_Ses02M_impro05_M026_l2600_h4250.wav,ang,hap
filtered_Ses02M_impro06_F002_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F003_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_F004_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F005_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F006_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F007_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F008_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F009_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_F010_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F011_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F012_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_F013_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F014_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F015_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F016_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F017_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_F018_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M000_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M001_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M002_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M003_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M004_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M005_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M006_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_M007_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_M008_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M009_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M010_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M011_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_M012_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_M013_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M014_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M015_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M016_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_M017_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M018_l2600_h4250.wav,sad,hap
filtered_Ses02M_impro06_M019_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M020_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M021_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M022_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro06_M023_l2600_h4250.wav,sad,neu
filtered_Ses02M_impro07_F014_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F015_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F016_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F017_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F018_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F019_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F020_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F021_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F024_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F028_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_F029_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_M009_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_M010_l2600_h4250.wav,hap,neu
filtered_Ses02M_impro07_M011_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_M023_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_M024_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_M025_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_M026_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro07_M030_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro08_F006_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F007_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F008_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F010_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F019_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F023_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro08_F024_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro08_F025_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F026_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F027_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_F028_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro08_F030_l2600_h4250.wav,hap,hap
filtered_Ses02M_impro08_M000_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M002_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M003_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M004_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M005_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M007_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M008_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M009_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M010_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M011_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M012_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M013_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M014_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M015_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M016_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M017_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M018_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M019_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M020_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M021_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M022_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M023_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M024_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M025_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M026_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M027_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M028_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M029_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M030_l2600_h4250.wav,neu,hap
filtered_Ses02M_impro08_M031_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_F015_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_F018_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_F021_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_F023_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_F025_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_F026_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F027_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F032_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F033_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F034_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F035_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F036_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F037_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_F041_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_1_M003_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_1_M004_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_1_M005_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_1_M012_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M013_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M016_l2600_h4250.wav,neu,neu
filtered_Ses02M_script01_1_M017_l2600_h4250.wav,neu,neu
filtered_Ses02M_script01_1_M018_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_M021_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M024_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M025_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M026_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_M027_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_1_M028_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_1_M035_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_1_M036_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_1_M037_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M038_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M039_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_1_M041_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_2_F000_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_F001_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_F002_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_F003_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_F005_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_F006_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_F010_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_F013_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_2_M001_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_2_M004_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_2_M005_l2600_h4250.wav,neu,neu
filtered_Ses02M_script01_2_M007_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_2_M016_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_2_M017_l2600_h4250.wav,ang,hap
filtered_Ses02M_script01_3_F001_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_F002_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_F003_l2600_h4250.wav,hap,neu
filtered_Ses02M_script01_3_F007_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_F008_l2600_h4250.wav,neu,hap
filtered_Ses02M_script01_3_F009_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_F012_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_F013_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_F019_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_F021_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_F025_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_F026_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_F027_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_F028_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_M000_l2600_h4250.wav,hap,hap
filtered_Ses02M_script01_3_M020_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_M021_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M022_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M025_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M026_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M027_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_M028_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M029_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_M030_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M031_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M032_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M033_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_M034_l2600_h4250.wav,sad,hap
filtered_Ses02M_script01_3_M035_l2600_h4250.wav,sad,neu
filtered_Ses02M_script01_3_M036_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_1_F000_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_1_F001_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_1_F005_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_1_F006_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_1_F011_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_1_F016_l2600_h4250.wav,sad,neu
filtered_Ses02M_script02_1_F017_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_1_F018_l2600_h4250.wav,ang,hap
filtered_Ses02M_script02_1_F020_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_1_F021_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_2_F005_l2600_h4250.wav,ang,hap
filtered_Ses02M_script02_2_F006_l2600_h4250.wav,ang,hap
filtered_Ses02M_script02_2_F011_l2600_h4250.wav,ang,hap
filtered_Ses02M_script02_2_F013_l2600_h4250.wav,ang,hap
filtered_Ses02M_script02_2_F015_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F016_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F017_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F018_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F019_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F020_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F021_l2600_h4250.wav,sad,neu
filtered_Ses02M_script02_2_F022_l2600_h4250.wav,sad,neu
filtered_Ses02M_script02_2_F031_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F034_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F037_l2600_h4250.wav,hap,hap
filtered_Ses02M_script02_2_F038_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F042_l2600_h4250.wav,hap,hap
filtered_Ses02M_script02_2_F044_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_F045_l2600_h4250.wav,hap,neu
filtered_Ses02M_script02_2_F046_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_2_M000_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M001_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M002_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M010_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M015_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M016_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M017_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M021_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M022_l2600_h4250.wav,neu,neu
filtered_Ses02M_script02_2_M023_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M025_l2600_h4250.wav,neu,hap
filtered_Ses02M_script02_2_M029_l2600_h4250.wav,ang,hap
filtered_Ses02M_script02_2_M035_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_M037_l2600_h4250.wav,sad,hap
filtered_Ses02M_script02_2_M038_l2600_h4250.wav,sad,neu
filtered_Ses02M_script02_2_M040_l2600_h4250.wav,hap,neu
filtered_Ses02M_script02_2_M041_l2600_h4250.wav,hap,hap
filtered_Ses02M_script02_2_M042_l2600_h4250.wav,hap,hap
filtered_Ses02M_script02_2_M045_l2600_h4250.wav,hap,hap
filtered_Ses02M_script02_2_M046_l2600_h4250.wav,hap,neu
filtered_Ses02M_script03_1_F003_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F006_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F007_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F015_l2600_h4250.wav,sad,hap
filtered_Ses02M_script03_1_F021_l2600_h4250.wav,hap,neu
filtered_Ses02M_script03_1_F022_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F023_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F024_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F025_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F027_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F028_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_F029_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_M007_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_M008_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_M009_l2600_h4250.wav,sad,hap
filtered_Ses02M_script03_1_M010_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_M011_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_M016_l2600_h4250.wav,sad,hap
filtered_Ses02M_script03_1_M024_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_M029_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_1_M031_l2600_h4250.wav,hap,hap
filtered_Ses02M_script03_2_F002_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F003_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F005_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F006_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F007_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F009_l2600_h4250.wav,neu,neu
filtered_Ses02M_script03_2_F011_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F012_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F014_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F015_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_F019_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F023_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F024_l2600_h4250.wav,neu,neu
filtered_Ses02M_script03_2_F028_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F035_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F036_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F037_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F038_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F039_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F040_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F041_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_F042_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M000_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M001_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M003_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M005_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M007_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M010_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M011_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M012_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M016_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M018_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M024_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M026_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M027_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M031_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M032_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M033_l2600_h4250.wav,neu,hap
filtered_Ses02M_script03_2_M039_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M040_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M041_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M042_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M043_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M044_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M045_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M046_l2600_h4250.wav,ang,hap
filtered_Ses02M_script03_2_M047_l2600_h4250.wav,ang,hap
filtered_Ses03F_impro01_F002_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro01_M001_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro01_M002_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro01_M003_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro01_M004_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro01_M005_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro02_F000_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro02_F001_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro02_F008_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F010_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F011_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F012_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F015_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F018_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F019_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F020_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F021_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F023_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F024_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F025_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F026_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F027_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F028_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F029_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F031_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F032_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F034_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F035_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F036_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F037_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F038_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F039_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F040_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F041_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_F042_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_F043_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_M000_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro02_M001_l2600_h4250.wav,hap,neu
filtered_Ses03F_impro02_M007_l2600_h4250.wav,ang,hap
filtered_Ses03F_impro02_M014_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_M016_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_M017_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_M018_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_M019_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_M020_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_M021_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_M024_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_M025_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_M027_l2600_h4250.wav,ang,hap
filtered_Ses03F_impro02_M028_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro02_M029_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro02_M031_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro03_F014_l2600_h4250.wav,hap,hap
filtered_Ses03F_impro03_F015_l2600_h4250.wav,hap,hap
filtered_Ses03F_impro03_F018_l2600_h4250.wav,hap,hap
filtered_Ses03F_impro03_F019_l2600_h4250.wav,hap,hap
filtered_Ses03F_impro03_F020_l2600_h4250.wav,hap,hap
filtered_Ses03F_impro03_F021_l2600_h4250.wav,hap,hap
filtered_Ses03F_impro03_M015_l2600_h4250.wav,hap,neu
filtered_Ses03F_impro04_F002_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro04_F022_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro04_F023_l2600_h4250.wav,sad,neu
filtered_Ses03F_impro04_F024_l2600_h4250.wav,sad,hap
filtered_Ses03F_impro04_M000_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M001_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M002_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M003_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M004_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro04_M005_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M006_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M007_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro04_M008_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M009_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M010_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro04_M011_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro04_M012_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M013_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro04_M014_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M015_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro04_M016_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M017_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M018_l2600_h4250.wav,neu,hap
filtered_Ses03F_impro04_M019_l2600_h4250.wav,neu,neu
filtered_Ses03F_impro05_F002_l2600_h4250.wav,ang,hap
filtered_Ses03F_impro05_F005_l2600_h4250.wav,ang,hap
filtered_Ses03F_impro05_F007_l2600_h4250.wav,ang,hap
filtered_Ses03F_impro05_F008_l2600_h4250.wav,ang,hap
